Concept,feat_name,feat_value,lemtzd_feat_val,weight,conc(w),,,,
vessel,RelatedTo,blood,['blood'],1.25,4.66,,,,
vessel,RelatedTo,bottle,['bottle'],1,4.66,,,,
vessel,RelatedTo,person,['person'],1,4.66,,,,
vessel,RelatedTo,fluid,['fluid'],1,4.66,,,,
vessel,IsA,boat,['boat'],1,4.66,,,,
vessel,IsA,watercraft,['watercraft'],1,4.66,,,,
vessel,PartOf,body,['body'],1,4.66,,,,
vessel,HasA,multiple_meanings,['multiple' 'meaning'],1,4.66,,,,
vessel,UsedFor,carry_liquids,['carry' 'liquid'],1,4.66,,,,
vessel,UsedFor,contain_liquid,['contain' 'liquid'],1,4.66,,,,
vessel,UsedFor,usually_staying_above_water,['usually' 'stay' 'water'],1,4.66,,,,
vessel,UsedFor,ship_goods,['ship' 'good'],1,4.66,,,,
vessel,UsedFor,piloting,['pilot'],1,4.66,,,,
vessel,UsedFor,containing,['contain'],1,4.66,,,,
vessel,UsedFor,moving_people_around,['move' 'people'],1,4.66,,,,
vessel,IsA,vessel,['vessel'],4.017461885,4.66,,,,
vessel,RelatedTo,vessel,['vessel'],4.017461885,4.66,,,,
vessel,RelatedTo,vein,['vein'],0.531,4.66,,,,
vessel,Antonym,vein,['vein'],0.106,4.66,,,,
bible,IsA,book,['book'],5.291502622,4.61,,,,
bible,AtLocation,motel,['motel'],4,4.61,,,,
bible,AtLocation,hotel,['hotel'],2.828427125,4.61,,,,
bible,IsA,sacred_text,['sacred' 'text'],2,4.61,,,,
bible,IsA,handbook,['handbook'],2,4.61,,,,
bible,RelatedTo,manual,['manual'],1,4.61,,,,
bible,RelatedTo,comprehensive,['comprehensive'],1,4.61,,,,
bible,RelatedTo,incorporated,['incorporate'],1,4.61,,,,
bible,RelatedTo,stomach,['stomach'],1,4.61,,,,
bible,RelatedTo,problem,['problem'],1,4.61,,,,
bible,RelatedTo,ruminant,['ruminant'],1,4.61,,,,
bible,IsA,fact_and_story_combined,['fact' 'story' 'combine'],1,4.61,,,,
bible,IsA,religious_book,['religious' 'book'],1,4.61,,,,
bible,HasA,many_truths,['many' 'truth'],1,4.61,,,,
bible,HasA,been_translated_into_many_languages,['be' 'translate' 'many' 'language'],1,4.61,,,,
bible,AtLocation,confession,['confession'],1,4.61,,,,
bible,DefinedAs,religious_book_of_christian_religion,['religious' 'book' 'christian' 'religion'],1,4.61,,,,
bible,Considered,holy_book,['holy' 'book'],1,4.61,,,,
bible,AtLocation,church,['church'],1,4.61,,,,
bible,IsA,bible,['bible'],5.291502622,4.61,,,,
bible,RelatedTo,bible,['bible'],5.291502622,4.61,,,,
bible,RelatedTo,book,['book'],0.486,4.61,,,,
bean,AtLocation,soup,['soup'],3.464101615,5,,,,
bean,IsA,vegetable,['vegetable'],2.828427125,5,,,,
bean,UsedFor,cooking,['cook'],2.828427125,5,,,,
bean,IsA,legume,['legume'],2,5,,,,
bean,IsA,seed,['seed'],2,5,,,,
bean,PartOf,bean,['bean'],2,5,,,,
bean,UsedFor,grow,['grow'],2,5,,,,
bean,AtLocation,food_store,['food' 'store'],2,5,,,,
bean,MannerOf,hit,['hit'],2,5,,,,
bean,RelatedTo,deliberately,['deliberately'],1,5,,,,
bean,RelatedTo,projectile,['projectile'],1,5,,,,
bean,RelatedTo,kent,['kent'],1,5,,,,
bean,RelatedTo,england,['england'],1,5,,,,
bean,IsA,fruit,['fruit'],1,5,,,,
bean,IsA,internal_body_part,['internal' 'body' 'part'],1,5,,,,
bean,IsA,plant_seed,['plant' 'seed'],1,5,,,,
bean,IsA,edible_rich_in_protein,['edible' 'rich' 'protein'],1,5,,,,
bean,UsedFor,eating,['eat'],1,5,,,,
bean,UsedFor,make_furniture,['make' 'furniture'],1,5,,,,
bean,UsedFor,growing_plant_frm,['grow' 'plant' 'frm'],1,5,,,,
bean,UsedFor,shooting_from_pea_shooter,['shoot' 'pea' 'shooter'],1,5,,,,
bean,UsedFor,planting,['plant'],1,5,,,,
bean,UsedFor,making_furniture,['make' 'furniture'],1,5,,,,
bean,UsedFor,making_coffee,['make' 'coffee'],1,5,,,,
bean,UsedFor,making_bean_bag,['make' 'bean' 'bag'],1,5,,,,
bean,IsA,bean,['bean'],3.464101615,5,,,,
bean,RelatedTo,bean,['bean'],3.464101615,5,,,,
bean,RelatedTo,coffee,['coffee'],1,5,,,,
bean,AtLocation,coffee,['coffee'],1,5,,,,
sugar,RelatedTo,sweet,['sweet'],8.171903083,4.87,,,,
sugar,RelatedTo,white,['white'],5.797240723,4.87,,,,
sugar,RelatedTo,sweetener,['sweetener'],4.886307399,4.87,,,,
sugar,UsedFor,sweetening_coffee,['sweeten' 'coffee'],3.464101615,4.87,,,,
sugar,RelatedTo,cane,['cane'],3.40881211,4.87,,,,
sugar,RelatedTo,salt,['salt'],3.364520768,4.87,,,,
sugar,RelatedTo,powder,['powder'],3.247768465,4.87,,,,
sugar,RelatedTo,granules,['granule'],2.922327839,4.87,,,,
sugar,RelatedTo,crystals,['crystal'],2.909982818,4.87,,,,
sugar,IsA,carbohydrate,['carbohydrate'],2.828427125,4.87,,,,
sugar,IsA,sweet_food,['sweet' 'food'],2.828427125,4.87,,,,
sugar,UsedFor,sweeten_food,['sweeten' 'food'],2.828427125,4.87,,,,
sugar,AtLocation,coffee,['coffee'],2.828427125,4.87,,,,
sugar,AtLocation,sugar_bowl,['sugar' 'bowl'],2.828427125,4.87,,,,
sugar,RelatedTo,food,['food'],2.711457173,4.87,,,,
sugar,RelatedTo,grains,['grain'],2.696664607,4.87,,,,
sugar,RelatedTo,coffee,['coffee'],2.654806961,4.87,,,,
sugar,IsA,culinary_ingredient,['culinary' 'ingredient'],2,4.87,,,,
sugar,IsA,sweetening,['sweetening'],2,4.87,,,,
sugar,IsA,main_ingredient_in_candy,['main' 'ingredient' 'candy'],2,4.87,,,,
sugar,PartOf,candy,['candy'],2,4.87,,,,
sugar,UsedFor,make_foods_sweet,['make' 'food' 'sweet'],2,4.87,,,,
sugar,UsedFor,making_deserts_with,['make' 'desert'],2,4.87,,,,
sugar,UsedFor,filling_craving,['fill' 'crave'],2,4.87,,,,
sugar,CapableOf,comes_in_cubes,['come' 'cube'],2,4.87,,,,
sugar,IsA,sugar,['sugar'],8.171903083,4.87,,,,
sugar,RelatedTo,sugar,['sugar'],8.171903083,4.87,,,,
cup,CapableOf,hold_liquids,['hold' 'liquid'],6.92820323,5,,,,
cup,AtLocation,table,['table'],4,5,,,,
cup,UsedFor,drinking,['drinking'],3.464101615,5,,,,
cup,UsedFor,measuring_liquids,['measure' 'liquid'],3.464101615,5,,,,
cup,AtLocation,shelf,['shelf'],2.828427125,5,,,,
cup,AtLocation,dishwasher,['dishwasher'],2.828427125,5,,,,
cup,IsA,plant_organ,['plant' 'organ'],2,5,,,,
cup,IsA,containerful,['containerful'],2,5,,,,
cup,IsA,hole,['hole'],2,5,,,,
cup,IsA,trophy,['trophy'],2,5,,,,
cup,IsA,united_states_liquid_unit,['united' 'state' 'liquid' 'unit'],2,5,,,,
cup,IsA,punch,['punch'],2,5,,,,
cup,IsA,container,['container'],2,5,,,,
cup,IsA,crockery,['crockery'],2,5,,,,
cup,IsA,concave_shape,['concave' 'shape'],2,5,,,,
cup,PartOf,pint,['pint'],2,5,,,,
cup,HasA,liquid,['liquid'],2,5,,,,
cup,UsedFor,hold_coffee,['hold' 'coffee'],2,5,,,,
cup,UsedFor,drinking_coffee,['drinking' 'coffee'],2,5,,,,
cup,UsedFor,hold,['hold'],2,5,,,,
cup,AtLocation,closet,['closet'],2,5,,,,
cup,AtLocation,kitchen,['kitchen'],2,5,,,,
cup,MannerOf,insert,['insert'],2,5,,,,
cup,MannerOf,treat,['treat'],2,5,,,,
cup,MannerOf,form,['form'],2,5,,,,
cup,IsA,cup,['cup'],6.92820323,5,,,,
cup,RelatedTo,cup,['cup'],6.92820323,5,,,,
argument,RelatedTo,argue,['argue'],2,2.85,,,,
argument,RelatedTo,arguable,['arguable'],2,2.85,,,,
argument,RelatedTo,arguer,['arguer'],2,2.85,,,,
argument,IsA,variable,['variable'],2,2.85,,,,
argument,IsA,discussion,['discussion'],2,2.85,,,,
argument,IsA,summary,['summary'],2,2.85,,,,
argument,IsA,evidence,['evidence'],2,2.85,,,,
argument,RelatedTo,book,['book'],1,2.85,,,,
argument,RelatedTo,verb,['verb'],1,2.85,,,,
argument,RelatedTo,matter,['matter'],1,2.85,,,,
argument,CapableOf,result_in_bad_feelings,['result' 'bad' 'feeling'],1,2.85,,,,
argument,CapableOf,prove_to_valid,['prove' 'valid'],1,2.85,,,,
argument,CapableOf,prove_point,['prove' 'point'],1,2.85,,,,
argument,CapableOf,result_in_cruel_accusations,['result' 'cruel' 'accusation'],1,2.85,,,,
argument,Causes,violence,['violence'],1,2.85,,,,
argument,CausesDesire,reach_tentative_agreement,['reach' 'tentative' 'agreement'],1,2.85,,,,
argument,CausesDesire,walk,['walk'],1,2.85,,,,
argument,IsA,argument,['argument'],2,2.85,,,,
argument,RelatedTo,argument,['argument'],2,2.85,,,,
birthday,RelatedTo,celebration,['celebration'],11.68606007,3.2,,,,
birthday,RelatedTo,cake,['cake'],9.967547341,3.2,,,,
birthday,RelatedTo,day,['day'],9.544631999,3.2,,,,
birthday,RelatedTo,born,['bear'],8.640833293,3.2,,,,
birthday,RelatedTo,party,['party'],8.443932733,3.2,,,,
birthday,RelatedTo,age,['age'],8.203413923,3.2,,,,
birthday,RelatedTo,annual,['annual'],7.95286112,3.2,,,,
birthday,RelatedTo,yearly,['yearly'],7.001142764,3.2,,,,
birthday,RelatedTo,anniversary,['anniversary'],6.919248514,3.2,,,,
birthday,RelatedTo,date,['date'],6.814103022,3.2,,,,
birthday,RelatedTo,candles,['candle'],6.257795139,3.2,,,,
birthday,CausesDesire,buy_for_loved_one,['buy' 'love' 'one'],4.472135955,3.2,,,,
birthday,CausesDesire,bake_cake,['bake' 'cake'],3.464101615,3.2,,,,
birthday,CausesDesire,have_party,['have' 'party'],2.828427125,3.2,,,,
birthday,CausesDesire,give_gift,['give' 'gift'],2.828427125,3.2,,,,
birthday,IsA,anniversary,['anniversary'],2,3.2,,,,
birthday,IsA,date,['date'],2,3.2,,,,
birthday,CausesDesire,buy_presents_for_others,['buy' 'present' 'others'],2,3.2,,,,
birthday,IsA,happy_time,['happy' 'time'],1,3.2,,,,
birthday,IsA,annual_event,['annual' 'event'],1,3.2,,,,
birthday,IsA,form_of_celebration,['form' 'celebration'],1,3.2,,,,
birthday,IsA,special_moment,['special' 'moment'],1,3.2,,,,
birthday,UsedFor,celebrating,['celebrate'],1,3.2,,,,
birthday,DefinedAs,28th_february_1980,['28th' 'february' '1980'],1,3.2,,,,
birthday,CausesDesire,mail_letter,['mail' 'letter'],1,3.2,,,,
birthday,IsA,birthday,['birthday'],11.68606007,3.2,,,,
birthday,RelatedTo,birthday,['birthday'],11.68606007,3.2,,,,
birthday,Antonym,date,['date'],0.282,3.2,,,,
birthday,RelatedTo,year,['year'],5.347148773,3.2,,,,
joy,RelatedTo,happiness,['happiness'],5.809647149,2.37,,,,
joy,RelatedTo,happy,['happy'],3.052867504,2.37,,,,
joy,RelatedTo,emotion,['emotion'],2.361355543,2.37,,,,
joy,IsA,emotion,['emotion'],2,2.37,,,,
joy,IsA,dog,['dog'],2,2.37,,,,
joy,IsA,positive_stimulus,['positive' 'stimulus'],2,2.37,,,,
joy,CausesDesire,sing,['sing'],2,2.37,,,,
joy,RelatedTo,extreme,['extreme'],1.709,2.37,,,,
joy,RelatedTo,extreme_happiness,['extreme' 'happiness'],1.515,2.37,,,,
joy,RelatedTo,elation,['elation'],1.379,2.37,,,,
joy,RelatedTo,feeling,['feel'],1.05,2.37,,,,
joy,RelatedTo,gladden,['gladden'],1,2.37,,,,
joy,RelatedTo,rejoice,['rejoice'],1,2.37,,,,
joy,RelatedTo,cheerfulness,['cheerfulness'],1,2.37,,,,
joy,RelatedTo,congratulate,['congratulate'],1,2.37,,,,
joy,IsA,state_of_transcendent_happiness,['state' 'transcendent' 'happiness'],1,2.37,,,,
joy,IsA,pleasant_emotion,['pleasant' 'emotion'],1,2.37,,,,
joy,IsA,dishwashing_soap,['dishwashing' 'soap'],1,2.37,,,,
joy,PartOf,human_experience,['human' 'experience'],1,2.37,,,,
joy,CapableOf,enter_room,['enter' 'room'],1,2.37,,,,
joy,CapableOf,trip_on_stairs,['trip' 'stair'],1,2.37,,,,
joy,CapableOf,place_plate_on_table,['place' 'plate' 'table'],1,2.37,,,,
joy,IsA,album,['album'],0.5,2.37,,,,
joy,IsA,magazine,['magazine'],0.5,2.37,,,,
joy,IsA,joy,['joy'],5.809647149,2.37,,,,
joy,RelatedTo,joy,['joy'],5.809647149,2.37,,,,
story,RelatedTo,tale,['tale'],7.783058525,3.3,,,,
story,RelatedTo,book,['book'],5.589275445,3.3,,,,
story,RelatedTo,plot,['plot'],4.391810561,3.3,,,,
story,UsedFor,entertainment,['entertainment'],3.464101615,3.3,,,,
story,RelatedTo,novel,['novel'],3.183080269,3.3,,,,
story,RelatedTo,narrative,['narrative'],3.098386677,3.3,,,,
story,RelatedTo,bedtime,['bedtime'],2.963106478,3.3,,,,
story,AtLocation,newspaper,['newspaper'],2.828427125,3.3,,,,
story,RelatedTo,telling,['tell'],2.753906316,3.3,,,,
story,RelatedTo,fairy,['fairy'],2.513961018,3.3,,,,
story,RelatedTo,fable,['fable'],2.481128775,3.3,,,,
story,RelatedTo,fiction,['fiction'],2.10428135,3.3,,,,
story,IsA,fiction,['fiction'],2,3.3,,,,
story,UsedFor,reading,['read'],2,3.3,,,,
story,UsedFor,telling,['tell'],2,3.3,,,,
story,HasA,sentence,['sentence'],1,3.3,,,,
story,UsedFor,entertain,['entertain'],1,3.3,,,,
story,UsedFor,passing_knowledge_to_other_people,['pass' 'knowledge' 'other' 'people'],1,3.3,,,,
story,UsedFor,make_point,['make' 'point'],1,3.3,,,,
story,UsedFor,writing,['write'],1,3.3,,,,
story,UsedFor,putting_kids_to_sleep,['put' 'kid' 'sleep'],1,3.3,,,,
story,UsedFor,empathize_and_understand_human_condition,['empathize' 'understand' 'human' 'condition'],1,3.3,,,,
story,UsedFor,making_point,['make' 'point'],1,3.3,,,,
story,UsedFor,illustrate_point,['illustrate' 'point'],1,3.3,,,,
story,CapableOf,near_conclusion,['near' 'conclusion'],1,3.3,,,,
story,IsA,story,['story'],7.783058525,3.3,,,,
story,RelatedTo,story,['story'],7.783058525,3.3,,,,
story,DistinctFrom,book,['book'],0.119,3.3,,,,
captain,RelatedTo,ship,['ship'],10.41133997,4.19,,,,
captain,RelatedTo,leader,['leader'],8.482452476,4.19,,,,
captain,RelatedTo,rank,['rank'],7.115897695,4.19,,,,
captain,RelatedTo,boat,['boat'],6.985985972,4.19,,,,
captain,RelatedTo,boss,['boss'],6.142963454,4.19,,,,
captain,RelatedTo,ships,['ship'],5.701578729,4.19,,,,
captain,AtLocation,ship,['ship'],5.291502622,4.19,,,,
captain,RelatedTo,head,['head'],4.421764354,4.19,,,,
captain,RelatedTo,chief,['chief'],4.148734747,4.19,,,,
captain,RelatedTo,military,['military'],3.934463115,4.19,,,,
captain,RelatedTo,army,['army'],3.881752182,4.19,,,,
captain,RelatedTo,officer,['officer'],3.835101042,4.19,,,,
captain,CapableOf,captain_boat,['captain' 'boat'],3.464101615,4.19,,,,
captain,CapableOf,captain_ship,['captain' 'ship'],3.464101615,4.19,,,,
captain,DefinedAs,leader_of_team,['leader' 'team'],2.828427125,4.19,,,,
captain,IsA,policeman,['policeman'],2,4.19,,,,
captain,IsA,leader,['leader'],2,4.19,,,,
captain,IsA,dining_room_attendant,['dining' 'room' 'attendant'],2,4.19,,,,
captain,IsA,commissioned_naval_officer,['commissioned' 'naval' 'officer'],2,4.19,,,,
captain,IsA,commissioned_military_officer,['commissioned' 'military' 'officer'],2,4.19,,,,
captain,IsA,pilot,['pilot'],2,4.19,,,,
captain,UsedFor,commanding_ship,['command' 'ship'],2,4.19,,,,
captain,UsedFor,being_army_company_commander,['be' 'army' 'company' 'commander'],2,4.19,,,,
captain,MannerOf,head,['head'],2,4.19,,,,
captain,IsA,sailor,['sailor'],1,4.19,,,,
captain,IsA,captain,['captain'],10.41133997,4.19,,,,
captain,RelatedTo,captain,['captain'],10.41133997,4.19,,,,
captain,RelatedTo,sailor,['sailor'],1.75,4.19,,,,
muscle,AtLocation,arm,['arm'],4.898979486,4.5,,,,
muscle,PartOf,body,['body'],2.828427125,4.5,,,,
muscle,UsedFor,lift_things,['lift' 'thing'],2.828427125,4.5,,,,
muscle,UsedFor,move,['move'],2.828427125,4.5,,,,
muscle,CapableOf,contract,['contract'],2.828427125,4.5,,,,
muscle,AtLocation,human_body,['human' 'body'],2.828427125,4.5,,,,
muscle,IsA,meat,['meat'],2,4.5,,,,
muscle,IsA,animal_tissue,['animal' 'tissue'],2,4.5,,,,
muscle,IsA,contractile_organ,['contractile' 'organ'],2,4.5,,,,
muscle,IsA,authority,['authority'],2,4.5,,,,
muscle,PartOf,muscular_structure,['muscular' 'structure'],2,4.5,,,,
muscle,UsedFor,walk,['walk'],2,4.5,,,,
muscle,UsedFor,constricting,['constrict'],2,4.5,,,,
muscle,UsedFor,flexion,['flexion'],2,4.5,,,,
muscle,UsedFor,eating,['eat'],2,4.5,,,,
muscle,UsedFor,extension,['extension'],2,4.5,,,,
muscle,UsedFor,lift_weights,['lift' 'weight'],2,4.5,,,,
muscle,AtLocation,animal,['animal'],2,4.5,,,,
muscle,AtLocation,body_of_animal,['body' 'animal'],2,4.5,,,,
muscle,MannerOf,pass,['pas'],2,4.5,,,,
muscle,RelatedTo,body,['body'],1.25,4.5,,,,
muscle,RelatedTo,bodyguard,['bodyguard'],1,4.5,,,,
muscle,RelatedTo,force,['force'],1,4.5,,,,
muscle,RelatedTo,strength,['strength'],1,4.5,,,,
muscle,RelatedTo,myology,['myology'],1,4.5,,,,
muscle,IsA,muscle,['muscle'],4.898979486,4.5,,,,
muscle,RelatedTo,muscle,['muscle'],4.898979486,4.5,,,,
muscle,RelatedTo,arm,['arm'],0.247,4.5,,,,
grass,AtLocation,park,['park'],7.211102551,4.93,,,,
grass,RelatedTo,lawn,['lawn'],6.706713055,4.93,,,,
grass,AtLocation,lawn,['lawn'],6.32455532,4.93,,,,
grass,RelatedTo,green,['green'],5.454906049,4.93,,,,
grass,RelatedTo,plant,['plant'],4.92341345,4.93,,,,
grass,AtLocation,ground,['ground'],3.464101615,4.93,,,,
grass,AtLocation,field,['field'],3.464101615,4.93,,,,
grass,RelatedTo,ground,['ground'],3.399411714,4.93,,,,
grass,IsA,plant,['plant'],2.828427125,4.93,,,,
grass,CapableOf,stain_clothes,['stain' 'clothes'],2.828427125,4.93,,,,
grass,AtLocation,countryside,['countryside'],2.828427125,4.93,,,,
grass,RelatedTo,blades,['blade'],2.819929077,4.93,,,,
grass,IsA,gramineous_plant,['gramineous' 'plant'],2,4.93,,,,
grass,IsA,arounds_houses,['arounds' 'house'],2,4.93,,,,
grass,AtLocation,tree,['tree'],2,4.93,,,,
grass,MannerOf,shoot,['shoot'],2,4.93,,,,
grass,MannerOf,unfold,['unfold'],2,4.93,,,,
grass,MannerOf,crop,['crop'],2,4.93,,,,
grass,MannerOf,cover,['cover'],2,4.93,,,,
grass,RelatedTo,mow,['mow'],1.648,4.93,,,,
grass,RelatedTo,green_lawn,['green' 'lawn'],1.427,4.93,,,,
grass,RelatedTo,cover,['cover'],1.401,4.93,,,,
grass,RelatedTo,green_plant,['green' 'plant'],1.344,4.93,,,,
grass,RelatedTo,green_blades,['green' 'blade'],1.325,4.93,,,,
grass,IsA,often_near_trees,['often' 'tree'],1,4.93,,,,
grass,IsA,grass,['grass'],7.211102551,4.93,,,,
grass,RelatedTo,grass,['grass'],7.211102551,4.93,,,,
grass,RelatedTo,blade,['blade'],0.675,4.93,,,,
baby,CapableOf,wet_diaper,['wet' 'diaper'],7.211102551,5,,,,
baby,CapableOf,wet_diapers,['wet' 'diaper'],6.92820323,5,,,,
baby,RelatedTo,child,['child'],6.183849933,5,,,,
baby,CapableOf,cry_loudly,['cry' 'loudly'],6,5,,,,
baby,RelatedTo,infant,['infant'],5.978294071,5,,,,
baby,IsA,very_young_child,['very' 'young' 'child'],5.291502622,5,,,,
baby,RelatedTo,human,['human'],5.232207947,5,,,,
baby,CreatedBy,sex,['sex'],4.898979486,5,,,,
baby,RelatedTo,small,['small'],4.831148932,5,,,,
baby,RelatedTo,young,['young'],4.689562879,5,,,,
baby,CapableOf,cry,['cry'],4.472135955,5,,,,
baby,RelatedTo,person,['person'],4.293250517,5,,,,
baby,RelatedTo,newborn,['newborn'],4.174685617,5,,,,
baby,RelatedTo,little,['little'],3.084801452,5,,,,
baby,RelatedTo,tiny,['tiny'],2.928480835,5,,,,
baby,AtLocation,womb,['womb'],2.828427125,5,,,,
baby,RelatedTo,kid,['kid'],2.638181192,5,,,,
baby,RelatedTo,new,['new'],2.527449307,5,,,,
baby,IsA,fetus,['fetus'],2,5,,,,
baby,IsA,offspring,['offspring'],2,5,,,,
baby,IsA,child,['child'],2,5,,,,
baby,IsA,undertaking,['undertaking'],2,5,,,,
baby,IsA,young_mammal,['young' 'mammal'],2,5,,,,
baby,IsA,newborn_human,['newborn' 'human'],2,5,,,,
baby,CapableOf,cry_lot,['cry' 'lot'],2,5,,,,
baby,IsA,baby,['baby'],7.211102551,5,,,,
baby,RelatedTo,baby,['baby'],7.211102551,5,,,,
baby,Antonym,adult,['adult'],0.789,5,,,,
baby,DistinctFrom,adult,['adult'],0.3,5,,,,
gut,IsA,channel,['channel'],2,4.15,,,,
gut,MannerOf,remove,['remove'],2,4.15,,,,
gut,MannerOf,empty,['empty'],2,4.15,,,,
gut,IsA,body_of_water,['body' 'water'],1,4.15,,,,
gut,IsA,natural_thing,['natural' 'thing'],1,4.15,,,,
gut,IsA,gut,['gut'],2,4.15,,,,
gut,RelatedTo,gut,['gut'],2,4.15,,,,
calf,IsA,skeletal_muscle,['skeletal' 'muscle'],2,4.48,,,,
calf,IsA,leather,['leather'],2,4.48,,,,
calf,IsA,young_mammal,['young' 'mammal'],2,4.48,,,,
calf,PartOf,shank,['shank'],2,4.48,,,,
calf,RelatedTo,calve,['calve'],1,4.48,,,,
calf,IsA,very_young_steer,['very' 'young' 'steer'],1,4.48,,,,
calf,IsA,cow,['cow'],1,4.48,,,,
calf,IsA,bovine,['bovine'],1,4.48,,,,
calf,IsA,solid_object,['solid' 'object'],1,4.48,,,,
calf,IsA,animal,['animal'],1,4.48,,,,
calf,IsA,body_part,['body' 'part'],1,4.48,,,,
calf,IsA,external_anatomical_part,['external' 'anatomical' 'part'],1,4.48,,,,
calf,IsA,young_cow,['young' 'cow'],1,4.48,,,,
calf,PartOf,cattle,['cattle'],1,4.48,,,,
calf,DefinedAs,child_of_cow,['child' 'cow'],1,4.48,,,,
calf,IsA,calf,['calf'],2,4.48,,,,
calf,RelatedTo,calf,['calf'],2,4.48,,,,
calf,RelatedTo,bull,['bull'],1,4.48,,,,
science,AtLocation,university,['university'],5.656854249,2.79,,,,
science,RelatedTo,chemistry,['chemistry'],5.02633067,2.79,,,,
science,RelatedTo,biology,['biology'],4.99439686,2.79,,,,
science,RelatedTo,subject,['subject'],4.869907597,2.79,,,,
science,RelatedTo,study,['study'],4.409988662,2.79,,,,
science,RelatedTo,school,['school'],3.999499969,2.79,,,,
science,RelatedTo,physics,['physic'],3.786291061,2.79,,,,
science,IsA,subject,['subject'],3.464101615,2.79,,,,
science,UsedFor,learn_more_about_nature,['learn' 'more' 'nature'],3.464101615,2.79,,,,
science,DefinedAs,pursuit_of_knowledge,['pursuit' 'knowledge'],3.464101615,2.79,,,,
science,RelatedTo,school_subject,['school' 'subject'],2.971868099,2.79,,,,
science,IsA,method_to_understand_world,['method' 'understand' 'world'],2.828427125,2.79,,,,
science,RelatedTo,math,['math'],2.074608397,2.79,,,,
science,IsA,discipline,['discipline'],2,2.79,,,,
science,PartOf,scientific_knowledge,['scientific' 'knowledge'],2,2.79,,,,
science,UsedFor,discovery,['discovery'],2,2.79,,,,
science,UsedFor,find_out_truth,['find' 'truth'],2,2.79,,,,
science,CapableOf,spread_ideas,['spread' 'idea'],2,2.79,,,,
science,CapableOf,date_object,['date' 'object'],2,2.79,,,,
science,CapableOf,further_medicine,['further' 'medicine'],2,2.79,,,,
science,DefinedAs,pursuit_of_truth,['pursuit' 'truth'],2,2.79,,,,
science,CausesDesire,examine_thing,['examine' 'thing'],2,2.79,,,,
science,RelatedTo,experiments,['experiment'],1.87,2.79,,,,
science,RelatedTo,academic,['academic'],1.827,2.79,,,,
science,RelatedTo,research,['research'],1.777,2.79,,,,
science,IsA,science,['science'],5.656854249,2.79,,,,
science,RelatedTo,science,['science'],5.656854249,2.79,,,,
basketball,HasProperty,round,['round'],4,4.97,,,,
basketball,IsA,subset_of_sports,['subset' 'sport'],3.464101615,4.97,,,,
